zeitstempel;Particles > 0.3um / 0.1L air;Particles > 0.5um / 0.1L air;Particles > 1.0um / 0.1L air;Particles > 2.5um / 0.1L air;Particles > 5.0um / 0.1L air;Particles > 10.0um / 0.1L air
2024-06-19 16:11:24.899011;681;205;8;0;0;0
2024-06-19 16:11:25.407049;681;205;8;0;0;0
2024-06-19 16:11:25.915067;681;205;8;0;0;0
2024-06-19 16:11:26.417109;654;198;8;0;0;0
2024-06-19 16:11:26.925541;654;198;8;0;0;0
2024-06-19 16:11:27.433836;654;198;8;0;0;0
2024-06-19 16:11:27.947874;627;189;8;0;0;0
2024-06-19 16:11:28.455472;627;189;8;0;0;0
2024-06-19 16:11:29.464099;627;189;8;0;0;0
2024-06-19 16:11:29.972332;600;182;4;0;0;0
2024-06-19 16:11:30.479729;600;182;4;0;0;0
2024-06-19 16:11:31.488445;606;186;2;0;0;0
2024-06-19 16:11:31.990194;606;186;2;0;0;0
2024-06-19 16:11:32.504483;606;186;2;0;0;0
2024-06-19 16:11:33.512474;600;184;2;0;0;0
2024-06-19 16:11:34.021346;600;184;2;0;0;0
2024-06-19 16:11:34.526467;600;184;2;0;0;0
2024-06-19 16:11:35.034320;642;193;2;0;0;0
2024-06-19 16:11:35.542153;642;193;2;0;0;0
2024-06-19 16:11:36.051299;642;193;2;0;0;0
2024-06-19 16:11:36.552660;663;195;4;2;2;0
2024-06-19 16:11:37.061079;663;195;4;2;2;0
2024-06-19 16:11:37.568913;663;195;4;2;2;0
2024-06-19 16:11:38.077224;690;200;4;2;2;0
2024-06-19 16:11:38.592039;690;200;4;2;2;0
2024-06-19 16:11:39.600998;690;200;4;2;2;0
2024-06-19 16:11:40.108963;792;231;4;2;2;0
2024-06-19 16:11:40.616979;792;231;4;2;2;0
2024-06-19 16:11:41.624452;792;228;4;2;2;0
2024-06-19 16:11:42.132315;792;228;4;2;2;0
2024-06-19 16:11:42.633976;792;228;4;2;2;0
2024-06-19 16:11:43.643070;918;273;6;2;2;0
2024-06-19 16:11:44.150494;918;273;6;2;2;0
2024-06-19 16:11:44.664830;918;273;6;2;2;0
2024-06-19 16:11:45.673763;963;284;10;2;2;0
2024-06-19 16:11:46.182091;963;284;10;2;2;0
2024-06-19 16:11:46.683670;1050;309;14;2;2;0
2024-06-19 16:11:47.192075;1050;309;14;2;2;0
2024-06-19 16:11:47.701072;1050;309;14;2;2;0
2024-06-19 16:11:48.209808;1185;347;22;2;2;0
2024-06-19 16:11:48.724576;1185;347;22;2;2;0
2024-06-19 16:11:49.232625;1185;347;22;2;2;0
2024-06-19 16:11:49.740741;1185;347;22;2;2;0
2024-06-19 16:11:50.248523;1227;360;24;2;2;0
2024-06-19 16:11:50.757886;1227;360;24;2;2;0
2024-06-19 16:11:51.759676;1227;360;24;2;2;0
2024-06-19 16:11:52.267879;1332;396;32;2;2;0
2024-06-19 16:11:52.780273;1332;396;32;2;2;0
2024-06-19 16:11:53.307441;1371;412;32;0;0;0
2024-06-19 16:11:53.831330;1371;412;32;0;0;0
2024-06-19 16:11:54.356122;1371;412;32;0;0;0
2024-06-19 16:11:55.865358;1377;414;38;0;0;0
2024-06-19 16:11:56.374206;1377;414;38;0;0;0
2024-06-19 16:11:56.880273;1389;414;49;0;0;0
2024-06-19 16:11:57.888451;1389;414;49;0;0;0
2024-06-19 16:11:58.390107;1455;439;49;0;0;0
2024-06-19 16:11:58.904109;1455;439;49;0;0;0
2024-06-19 16:11:59.906913;1455;439;49;0;0;0
2024-06-19 16:12:00.422002;1449;437;55;0;0;0
2024-06-19 16:12:00.929138;1449;437;55;0;0;0
2024-06-19 16:12:01.437588;1449;437;55;0;0;0
2024-06-19 16:12:01.945343;1410;428;53;0;0;0
2024-06-19 16:12:02.453059;1410;428;53;0;0;0
2024-06-19 16:12:03.460943;1410;428;53;0;0;0
2024-06-19 16:12:03.970614;1458;446;55;4;2;0
2024-06-19 16:12:04.978096;1458;446;55;4;2;0
2024-06-19 16:12:05.486538;1389;430;49;4;2;0
2024-06-19 16:12:05.993086;1389;430;49;4;2;0
2024-06-19 16:12:07.000852;1374;426;53;6;2;0
2024-06-19 16:12:07.509286;1374;426;53;6;2;0
2024-06-19 16:12:08.016943;1374;426;53;6;2;0
2024-06-19 16:12:08.525498;1368;419;53;6;2;0
2024-06-19 16:12:09.032456;1368;419;53;6;2;0
2024-06-19 16:12:09.540304;1368;419;53;6;2;0
2024-06-19 16:12:10.049195;1443;441;53;6;2;0
2024-06-19 16:12:11.053201;1443;441;53;6;2;0
2024-06-19 16:12:12.060392;1557;479;58;6;2;0
2024-06-19 16:12:12.574924;1557;479;58;6;2;0
2024-06-19 16:12:13.082361;1557;479;58;6;2;0
2024-06-19 16:12:14.091572;1590;495;58;6;2;0
2024-06-19 16:12:14.599773;1590;495;58;6;2;0
2024-06-19 16:12:15.103137;1590;495;58;6;2;0
2024-06-19 16:12:15.609220;1644;508;69;6;2;0
2024-06-19 16:12:16.122826;1644;508;69;6;2;0
2024-06-19 16:12:16.632104;1644;508;69;6;2;0
2024-06-19 16:12:17.140067;1677;516;63;6;2;0
2024-06-19 16:12:18.147596;1677;516;63;6;2;0
2024-06-19 16:12:19.149757;1731;529;65;8;2;0
2024-06-19 16:12:19.664783;1731;529;65;8;2;0
2024-06-19 16:12:20.171922;1731;529;65;8;2;0
2024-06-19 16:12:21.181713;1791;546;61;4;0;0
2024-06-19 16:12:21.689547;1791;546;61;4;0;0
2024-06-19 16:12:22.195960;1845;562;65;4;0;0
2024-06-19 16:12:22.704842;1845;562;65;4;0;0
2024-06-19 16:12:23.206583;1845;562;65;4;0;0
2024-06-19 16:12:23.715223;1845;562;65;4;0;0
2024-06-19 16:12:24.223358;1878;573;70;2;0;0
2024-06-19 16:12:24.757640;1878;573;70;2;0;0
2024-06-19 16:12:25.765715;1791;555;66;2;0;0
2024-06-19 16:12:26.277527;1791;555;66;2;0;0
2024-06-19 16:12:27.279910;1737;537;77;2;0;0
2024-06-19 16:12:27.788396;1737;537;77;2;0;0
2024-06-19 16:12:28.296983;1737;537;77;2;0;0
2024-06-19 16:12:29.305430;1662;517;68;2;0;0
2024-06-19 16:12:29.813977;1662;517;68;2;0;0
2024-06-19 16:12:30.322466;1662;517;68;2;0;0
2024-06-19 16:12:30.836498;1710;528;63;2;0;0
2024-06-19 16:12:31.345170;1710;528;63;2;0;0
2024-06-19 16:12:31.853005;1710;528;63;2;0;0
2024-06-19 16:12:32.855747;1701;515;60;2;0;0
2024-06-19 16:12:33.364228;1701;515;60;2;0;0
2024-06-19 16:12:34.377172;1707;513;64;2;0;0
2024-06-19 16:12:34.884252;1707;513;64;2;0;0
2024-06-19 16:12:35.390521;1707;513;64;2;0;0
2024-06-19 16:12:35.898212;1740;518;71;4;0;0
2024-06-19 16:12:36.400632;1740;518;71;4;0;0
2024-06-19 16:12:36.931415;1740;518;71;4;0;0
2024-06-19 16:12:37.455510;1659;494;75;4;0;0
2024-06-19 16:12:37.975799;1659;494;75;4;0;0
2024-06-19 16:12:38.983910;1659;487;73;4;0;0
2024-06-19 16:12:39.992397;1659;487;73;4;0;0
2024-06-19 16:12:40.494207;1659;487;73;4;0;0
2024-06-19 16:12:41.005988;1632;478;62;4;0;0
